word_index,start_sec,end_sec,canonical_word,normalized,alignment,asr_word,asr_probability
1524,707.460,708.080,near,near,DIRECT,near,0.9844
1525,708.080,708.280,the,the,DIRECT,the,0.9991
1526,708.280,708.800,mine's,mine's,DIRECT,mine's,0.9404
1527,709.145,709.395,thirteen-hundred-foot,thirteenhundredfoot,FORCED,,0.0000
1528,709.740,710.220,level.,level,DIRECT,level.,0.9899
1529,710.780,711.240,Diamond,diamond,DIRECT,Diamond,0.3441
1530,711.240,711.620,Crystal,crystal,DIRECT,Crystal,0.6252
1531,711.620,712.080,argued,argued,DIRECT,argued,0.9902
1532,712.080,712.800,that,that,DIRECT,that,0.9688
1533,712.800,712.940,the,the,DIRECT,the,0.9812
1534,712.940,713.220,drilling,drilling,DIRECT,drilling,0.9630
1535,713.220,713.820,operation,operation,DIRECT,operation,0.9963
1536,713.820,714.080,had,had,DIRECT,had,0.9932
1537,714.080,714.560,penetrated,penetrated,DIRECT,penetrated,0.9908
1538,714.560,714.920,the,the,DIRECT,the,0.9982
1539,714.920,715.160,roof,roof,DIRECT,roof,0.9987
1540,715.160,715.780,of,of,DIRECT,of,0.9910
1541,715.780,715.920,an,an,DIRECT,an,0.9959
1542,715.920,716.760,excavated,excavated,DIRECT,excavated,0.9953
1543,716.760,716.980,mine,mine,DIRECT,mine,0.9879
1544,716.980,717.400,room.,room,DIRECT,room.,0.9813
1545,718.220,718.400,Other,other,DIRECT,Other,0.9899
1546,718.400,719.000,experts,experts,DIRECT,experts,0.9973
1547,719.000,719.740,disputed,disputed,DIRECT,disputed,0.9940
1548,719.740,720.220,that,that,DIRECT,that,0.9943
1549,720.220,720.900,reconstruction.,reconstruction,DIRECT,reconstruction.,0.9978
1550,721.960,722.080,More,more,DIRECT,More,0.9928
1551,722.080,722.260,than,than,DIRECT,than,0.9967
1552,722.260,722.440,two,two,DIRECT,two,0.9522
1553,722.440,722.660,years,years,DIRECT,years,0.9983
1554,722.660,723.020,"later,",later,DIRECT,later,0.9975
1555,723.020,723.260,during,during,DIRECT,during,0.3918
1556,723.260,723.500,the,the,DIRECT,the,0.9979
1557,723.500,723.820,settlement,settlement,DIRECT,settlement,0.9981
1558,723.820,724.500,"process,",process,DIRECT,"process,",0.9984
1559,725.040,725.320,experts,experts,DIRECT,experts,0.9969
1560,725.320,725.580,were,were,DIRECT,were,0.9971
1561,725.580,725.800,still,still,DIRECT,still,0.9989
1562,725.800,726.640,disagreeing,disagreeing,DIRECT,disagreeing,0.9991
1563,726.640,727.100,over,over,DIRECT,over,0.9938
1564,727.100,727.380,whether,whether,DIRECT,whether,0.9977
1565,727.380,727.620,the,the,DIRECT,the,0.9926
1566,727.620,727.800,well,well,DIRECT,well,0.9876
1567,727.800,728.040,had,had,DIRECT,had,0.9984
1568,728.040,728.320,entered,entered,DIRECT,entered,0.9975
1569,728.320,728.520,the,the,DIRECT,the,0.9989
1570,728.607,728.712,mined,mined,FORCED,,0.0000
1571,728.800,729.140,room,room,DIRECT,room,0.9880
1572,729.140,729.800,in,in,DIRECT,in,0.9602
1573,729.800,729.920,the,the,DIRECT,the,0.9993
1574,729.920,730.160,way,way,DIRECT,way,0.9992
1575,730.160,730.640,Diamond,diamond,DIRECT,Diamond,0.9859
1576,730.640,731.200,Crystal,crystal,DIRECT,Crystal,0.9916
1577,731.200,731.820,alleged.,alleged,DIRECT,alleged.,0.9973
1578,732.100,732.300,That,that,DIRECT,That,0.9788
