index,start,end,word,mode,confidence,chunk
619,293.300,293.540,be,exact,0.9949,1
620,293.540,293.920,reshaped,exact,0.9935,1
621,293.920,294.180,as,exact,0.9962,1
622,294.180,294.500,mining,exact,0.9936,1
623,294.500,295.200,advances,exact,0.9952,1
624,296.240,296.440,Big,exact,0.9765,1
625,296.440,296.880,Muskie,interp,0.0,1
626,296.880,297.340,was,exact,0.9919,1
627,297.340,297.500,an,exact,0.9931,1
628,297.500,297.800,attempt,exact,0.9993,1
629,297.800,297.980,to,exact,0.9986,1
630,297.980,298.220,turn,exact,0.9978,1
631,298.220,298.540,all,exact,0.9989,1
632,298.540,298.640,of,exact,0.9783,1
633,298.640,298.980,those,exact,0.9976,1
634,298.980,299.460,variables,exact,0.9887,1
635,299.460,300.160,into,exact,0.9967,1
636,300.160,300.520,one,exact,0.9912,1
637,300.520,301.100,machine,exact,0.9991,1
638,301.960,302.200,And,exact,0.9856,1
639,302.200,302.360,if,exact,0.9811,1
640,302.360,302.540,the,exact,0.997,1
641,302.540,302.920,calculation,exact,0.9979,1
642,302.920,303.260,was,exact,0.9994,1
643,303.260,303.660,right,exact,0.9972,1
644,304.180,304.380,one,exact,0.9976,1
645,304.380,304.740,machine,exact,0.998,1
646,304.740,304.920,of,exact,0.9968,1
647,304.920,305.300,almost,exact,0.9878,1
648,305.300,305.880,absurd,exact,0.9941,1
649,305.880,306.600,size,exact,0.9716,1
650,306.600,307.200,could,exact,0.9928,1
651,307.200,307.380,be,exact,0.9989,1
652,307.380,307.620,less,exact,0.9939,1
653,307.620,308.080,absurd,exact,0.9934,1
654,308.080,308.560,than,exact,0.9982,1
655,308.560,309.100,the,exact,0.9983,1
656,309.100,309.340,alternatives,exact,0.9855,1
657,310.440,310.620,The,exact,0.9956,1
658,310.620,311.020,moment,exact,0.9588,1
659,311.020,311.340,Central,exact,0.3664,1
660,311.340,311.860,Ohio,exact,0.0883,1
661,311.860,312.220,Coal,exact,0.5322,1
662,312.220,312.560,chose,exact,0.9513,1
663,312.560,312.900,that,exact,0.9865,1
664,312.900,313.360,scale,exact,0.9955,1
665,313.840,314.000,a,exact,0.9509,1
666,314.000,314.320,new,exact,0.9957,1
667,314.320,314.640,problem,exact,0.9978,1
668,314.640,315.360,appeared,exact,0.9951,1
669,316.200,316.400,Where,exact,0.9805,1
670,316.400,316.480,do,exact,0.9935,1
671,316.480,316.640,you,exact,0.9986,1
672,316.640,316.820,build,exact,0.9966,1
673,316.820,317.000,a,exact,0.9981,1
674,317.000,317.480,machine,exact,0.9988,1
675,317.480,318.080,that,exact,0.9891,1
676,318.080,318.360,cannot,exact,0.9752,1
677,318.360,318.640,be,exact,0.9988,1
678,318.640,319.020,delivered,exact,0.9991,1
679,319.020,319.560,as,exact,0.9855,1
680,319.560,319.720,a,exact,0.9968,1
681,319.720,320.240,machine,exact,0.9991,1
682,321.240,321.420,The,exact,0.9852,1
683,321.420,321.740,project,exact,0.9961,1
684,321.740,322.200,began,exact,0.9984,1
685,322.200,322.840,in,exact,0.9965,1
686,322.840,323.540,1966,exact,0.9926,1
687,324.880,324.980,Major,exact,0.9801,1
688,324.980,325.560,components,exact,0.9974,1
689,325.560,325.920,were,exact,0.9994,1
690,325.920,326.300,manufactured,exact,0.9991,1
691,326.300,326.760,by,exact,0.999,1
692,326.760,328.880,Bucyrus-Erie,interp,0.0,1
693,328.880,329.140,Then,exact,0.992,1
694,329.140,329.360,came,exact,0.9809,1
695,329.360,329.600,the,exact,0.9951,1
696,329.600,330.100,logistics,exact,0.9777,1
697,330.980,331.220,According,exact,0.9969,1
698,331.220,331.660,to,exact,0.9991,1
699,331.660,332.140,Caterpillar's,exact,0.8157,1
700,332.140,332.720,Bucyrus,interp,0.0,1
701,332.720,333.480,history,exact,0.9596,1
702,333.480,334.120,roughly,exact,0.4778,1
703,334.120,334.393,three,interp,0.0,1
704,334.393,334.667,hundred,interp,0.0,1
705,334.667,334.940,forty,interp,0.0,1
706,334.940,335.560,rail,exact,0.9481,1
707,335.560,336.020,cars,exact,0.635,1
708,336.020,336.580,carried,exact,0.9665,1
709,336.580,336.980,parts,exact,0.987,1
710,336.980,337.180,of,exact,0.9978,1
711,337.180,337.320,the,exact,0.9985,1
712,337.320,337.860,machine,exact,0.9974,1
713,338.900,339.120,Another,exact,0.9691,1
714,339.120,339.360,two,interp,0.0,1
715,339.360,339.600,hundred,interp,0.0,1
716,339.600,339.840,sixty,interp,0.0,1
717,339.840,340.360,trucks,exact,0.9863,1
718,340.360,340.940,carried,exact,0.988,1
719,340.940,341.620,more,exact,0.9969,1
720,342.340,342.600,Not,exact,0.9917,1
721,342.600,342.880,the,exact,0.9966,1
722,342.880,343.100,output,exact,0.9987,1
723,343.100,343.400,of,exact,0.9983,1
724,343.400,343.560,the,exact,0.9871,1
725,343.560,343.900,mine,exact,0.9818,1
726,344.580,344.700,The,exact,0.9856,1
727,344.700,345.020,pieces,exact,0.974,1
728,345.020,345.320,of,exact,0.9952,1
729,345.320,345.800,one,exact,0.9706,1
730,345.800,346.700,excavator,exact,0.995,1
731,347.660,347.900,Big,exact,0.9764,1
732,347.900,348.420,Muskie,interp,0.0,1
733,348.420,348.840,had,exact,0.9827,1
734,348.840,348.960,to,exact,0.9985,1
735,348.960,349.180,be,exact,0.9996,1
736,349.180,349.580,born,exact,0.9476,1
737,349.580,350.060,where,exact,0.9642,1
738,350.060,350.140,it,exact,0.9987,1
739,350.140,350.380,would,exact,0.9972,1
740,350.380,350.960,work,exact,0.9992,1
741,351.720,352.020,Assembly,exact,0.631,1
742,352.020,352.800,required,exact,0.9753,1
743,352.800,353.360,hundreds,exact,0.9952,1
744,353.360,353.700,of,exact,0.9992,1
745,353.700,354.140,thousands,exact,0.9966,1
746,354.140,354.400,of,exact,0.9991,1
747,354.400,356.080,labor-hours,interp,0.0,1
748,356.080,356.380,Historical,exact,0.9539,1
749,356.380,356.980,sources,exact,0.9895,1
750,356.980,357.440,do,exact,0.9937,1
751,357.440,357.680,not,exact,0.9993,1
752,357.680,358.000,define,exact,0.9965,1
753,358.000,358.280,that,exact,0.996,1
754,358.280,358.740,accounting,exact,0.9921,1
755,358.740,359.020,in,exact,0.9898,1
756,359.020,359.480,exactly,exact,0.9976,1
757,359.480,359.720,the,exact,0.9995,1
758,359.720,359.980,same,exact,0.9998,1
759,359.980,360.410,way,exact,0.9998,1
760,360.410,361.250,so,exact,0.7131,1
761,361.250,361.530,false,exact,0.7979,1
762,361.530,362.070,precision,exact,0.9924,1
763,362.070,362.550,does,exact,0.9793,1
764,362.550,362.750,not,exact,0.9989,1
765,362.750,362.950,help,exact,0.9994,1
766,362.950,363.530,us,exact,0.9995,1
767,364.110,364.230,The,exact,0.9932,1
768,364.230,364.450,point,exact,0.9992,1
769,364.450,365.110,is,exact,0.9988,1
770,365.130,365.390,the,exact,0.9885,1
771,365.390,365.810,scale,exact,0.9799,1
772,365.810,366.150,of,exact,0.9974,1
773,366.150,366.310,the,exact,0.9985,1
774,366.310,366.730,effort,exact,0.995,1
775,367.690,367.870,People,exact,0.9971,1
776,367.870,368.210,spent,exact,0.982,1
777,368.210,368.770,years,exact,0.9989,1
778,368.770,369.110,assembling,exact,0.9957,1
779,369.110,369.450,a,exact,0.9984,1
780,369.450,369.730,machine,exact,0.9993,1
781,369.730,370.050,that,exact,0.9918,1
782,370.050,370.290,once,exact,0.9095,1
783,370.290,370.850,complete,exact,0.9523,1
784,370.850,371.470,could,exact,0.8609,1
785,371.470,371.810,not,exact,0.9913,1
786,371.810,372.010,simply,exact,0.9866,1
787,372.010,372.230,be,exact,0.9996,1
788,372.230,372.530,loaded,exact,0.9958,1
789,372.530,372.850,onto,exact,0.9526,1
790,372.850,373.150,something,exact,0.9984,1
791,373.150,373.510,else,exact,0.9995,1
792,373.510,373.730,and,exact,0.9553,1
793,373.730,373.970,taken,exact,0.9924,1
794,373.970,374.350,away,exact,0.9991,1
