index,start,end,word,mode,confidence,chunk
570,1379.820,1380.200,build,exact,0.9974,4
571,1380.200,1380.560,something,exact,0.9993,4
572,1380.560,1380.980,that,exact,0.9915,4
573,1380.980,1381.600,large,exact,0.9987,4
574,1382.140,1382.320,But,exact,0.9916,4
575,1382.320,1382.640,after,exact,0.9845,4
576,1382.640,1382.880,following,exact,0.9983,4
577,1382.880,1383.260,the,exact,0.9983,4
578,1383.260,1383.540,entire,exact,0.9975,4
579,1383.540,1384.100,system,exact,0.9996,4
580,1384.100,1384.460,there,exact,0.4479,4
581,1384.460,1384.640,is,exact,0.9922,4
582,1384.640,1384.760,a,exact,0.9931,4
583,1384.760,1385.020,better,exact,0.9986,4
584,1385.020,1385.600,question,exact,0.9993,4
585,1386.360,1386.620,What,exact,0.9886,4
586,1386.620,1386.860,kind,exact,0.9981,4
587,1386.860,1387.020,of,exact,0.9982,4
588,1387.020,1387.320,problem,exact,0.9944,4
589,1387.320,1387.680,makes,exact,0.9841,4
590,1387.680,1387.680,building,interp,0.0,4
591,1387.680,1388.200,something,exact,0.287,4
592,1388.200,1388.680,that,exact,0.9805,4
593,1388.680,1389.180,large,exact,0.9818,4
594,1389.180,1389.840,seem,exact,0.7143,4
595,1389.840,1390.340,reasonable,exact,0.9929,4
596,1391.320,1391.520,And,exact,0.9717,4
597,1391.520,1391.740,maybe,exact,0.9703,4
598,1391.740,1391.980,the,exact,0.9859,4
599,1391.980,1392.160,more,exact,0.9874,4
600,1392.160,1392.480,important,exact,0.998,4
601,1392.480,1392.920,question,exact,0.9989,4
602,1392.920,1393.160,is,exact,0.9955,4
603,1393.160,1393.580,this,exact,0.9957,4
604,1394.440,1394.620,What,exact,0.8408,4
605,1394.620,1394.880,has,exact,0.9991,4
606,1394.880,1395.040,to,exact,0.9988,4
607,1395.040,1395.600,change,exact,0.9991,4
608,1395.600,1396.240,before,exact,0.9913,4
609,1396.240,1396.680,even,exact,0.9977,4
610,1396.680,1397.280,twenty-seven,interp,0.0,4
611,1397.280,1397.780,million,exact,0.9863,4
612,1397.780,1398.140,pounds,exact,0.9927,4
613,1398.140,1398.400,of,exact,0.9987,4
614,1398.400,1398.840,machinery,exact,0.9987,4
615,1398.840,1399.900,becomes,exact,0.9838,4
616,1399.900,1400.840,unnecessary,exact,0.9847,4
617,1402.080,1402.280,Big,exact,0.9647,4
618,1402.280,1402.640,Muskie,interp,0.0,4
619,1402.640,1402.900,did,exact,0.9922,4
620,1402.900,1403.160,not,exact,0.9993,4
621,1403.160,1403.660,disappear,exact,0.9968,4
622,1403.660,1404.340,because,exact,0.9604,4
623,1404.340,1404.660,its,exact,0.9074,4
624,1404.660,1405.000,scale,exact,0.9952,4
625,1405.000,1405.260,had,exact,0.9901,4
626,1405.260,1405.560,always,exact,0.9992,4
627,1405.560,1405.820,been,exact,0.9993,4
628,1405.820,1406.340,meaningless,exact,0.9965,4
629,1407.380,1407.560,It,exact,0.9975,4
630,1407.560,1407.980,disappeared,exact,0.999,4
631,1407.980,1408.640,because,exact,0.9967,4
632,1408.640,1408.860,the,exact,0.9973,4
633,1408.860,1409.140,meaning,exact,0.9973,4
634,1409.140,1409.340,of,exact,0.9995,4
635,1409.340,1409.640,that,exact,0.9974,4
636,1409.640,1410.140,scale,exact,0.9983,4
637,1410.140,1410.760,belonged,exact,0.8217,4
638,1410.760,1410.960,to,exact,0.9986,4
639,1410.960,1411.080,a,exact,0.9993,4
640,1411.080,1411.500,particular,exact,0.9985,4
641,1411.500,1412.020,system,exact,0.9994,4
642,1412.020,1412.820,and,exact,0.7004,4
643,1412.820,1412.940,a,exact,0.9975,4
644,1412.940,1413.420,particular,exact,0.9994,4
645,1413.420,1414.040,time,exact,0.9993,4
646,1414.040,1414.960,The,exact,0.85,4
647,1414.960,1415.320,system,exact,0.996,4
648,1415.320,1416.000,changed,exact,0.9954,4
649,1416.600,1416.820,The,exact,0.986,4
650,1416.820,1417.220,machine,exact,0.9941,4
651,1417.220,1417.840,disappeared,exact,0.999,4
652,1418.660,1418.800,The,exact,0.9904,4
653,1418.800,1419.080,bucket,exact,0.9785,4
654,1419.080,1419.860,remained,exact,0.9967,4
655,1420.660,1420.900,evidence,exact,0.9635,4
656,1420.900,1421.300,that,exact,0.9674,4
657,1421.300,1421.440,for,exact,0.9536,4
658,1421.440,1421.680,one,exact,0.9958,4
659,1421.680,1422.120,moment,exact,0.9987,4
660,1422.120,1422.460,in,exact,0.9748,4
661,1422.460,1422.880,industrial,exact,0.989,4
662,1422.880,1423.660,history,exact,0.9997,4
663,1424.000,1424.060,the,exact,0.9945,4
664,1424.060,1424.420,answer,exact,0.9962,4
665,1424.420,1424.860,really,exact,0.9925,4
666,1424.860,1425.420,was,exact,0.9978,4
667,1425.420,1426.080,that,exact,0.5409,4
668,1426.080,1426.380,big,exact,0.9851,4
