index,start,end,word,mode,confidence,chunk
614,1031.900,1032.100,is,exact,0.9989,3
615,1032.100,1032.260,where,exact,0.9978,3
616,1032.260,1032.540,the,exact,0.9893,3
617,1032.540,1032.800,simple,exact,0.9681,3
618,1032.800,1033.160,version,exact,0.9982,3
619,1033.160,1033.380,of,exact,0.9978,3
620,1033.380,1033.540,the,exact,0.9953,3
621,1033.540,1033.800,story,exact,0.99,3
622,1033.800,1034.520,fails,exact,0.9958,3
623,1035.280,1035.500,The,exact,0.9573,3
624,1035.500,1035.760,easy,exact,0.848,3
625,1035.760,1036.360,version,exact,0.9959,3
626,1036.360,1036.940,says,exact,0.9837,3
627,1036.940,1037.340,one,exact,0.8476,3
628,1037.340,1037.880,environmental,exact,0.9566,3
629,1037.880,1038.500,law,exact,0.9972,3
630,1038.500,1039.200,killed,exact,0.8929,3
631,1039.200,1039.480,Big,exact,0.7603,3
632,1039.480,1040.760,Muskie,interp,0.0,3
633,1040.760,1041.060,The,exact,0.9495,3
634,1041.060,1041.500,documents,exact,0.9905,3
635,1041.500,1041.960,do,exact,0.9842,3
636,1041.960,1042.220,not,exact,0.9991,3
637,1042.220,1042.540,support,exact,0.9993,3
638,1042.540,1042.900,that,exact,0.9948,3
639,1042.900,1043.480,story,exact,0.9977,3
640,1043.480,1044.560,Title,exact,0.5914,3
641,1044.560,1045.000,IV,exact,0.5133,3
642,1045.000,1045.260,did,exact,0.9885,3
643,1045.260,1045.620,create,exact,0.9984,3
644,1045.620,1045.800,a,exact,0.9965,3
645,1045.800,1046.000,new,exact,0.9993,3
646,1046.000,1046.380,system,exact,0.9989,3
647,1046.380,1046.600,for,exact,0.9974,3
648,1046.600,1047.120,reducing,exact,0.9969,3
649,1047.120,1048.020,sulfur-dioxide,interp,0.0,3
650,1048.020,1048.940,emissions,exact,0.9984,3
651,1049.540,1049.780,But,exact,0.9967,3
652,1049.780,1050.080,Phase,exact,0.6764,3
653,1050.080,1050.320,I,exact,0.7188,3
654,1050.320,1050.940,compliance,exact,0.9425,3
655,1050.940,1051.440,did,exact,0.9883,3
656,1051.440,1051.680,not,exact,0.9991,3
657,1051.680,1052.120,begin,exact,0.9925,3
658,1052.120,1052.640,until,exact,0.9905,3
659,1052.640,1053.680,1995,exact,0.9952,3
660,1054.960,1055.180,Big,exact,0.9567,3
661,1055.180,1055.540,Muskie,interp,0.0,3
662,1055.540,1055.840,was,exact,0.9965,3
663,1055.840,1056.220,idled,exact,0.965,3
664,1056.220,1056.480,in,exact,0.9962,3
665,1056.480,1056.900,January,exact,0.9912,3
666,1056.900,1057.780,1991,exact,0.9029,3
667,1058.960,1059.160,The,exact,0.9904,3
668,1059.160,1059.440,machine,exact,0.9905,3
669,1059.440,1059.680,did,exact,0.9892,3
670,1059.680,1060.020,not,exact,0.9991,3
671,1060.020,1060.260,suddenly,exact,0.9972,3
672,1060.260,1060.600,become,exact,0.9989,3
673,1060.600,1061.160,illegal,exact,0.9968,3
674,1061.160,1061.560,on,exact,0.8944,3
675,1061.560,1061.700,the,exact,0.9967,3
676,1061.700,1061.860,day,exact,0.9983,3
677,1061.860,1062.100,it,exact,0.9073,3
678,1062.100,1062.600,stopped,exact,0.9931,3
679,1063.680,1063.860,Market,exact,0.878,3
680,1063.860,1064.640,expectations,exact,0.9913,3
681,1064.640,1065.200,were,exact,0.9983,3
682,1065.200,1065.800,changing,exact,0.9989,3
683,1066.520,1066.740,The,exact,0.9955,3
684,1066.740,1067.080,economics,exact,0.9806,3
685,1067.080,1067.320,of,exact,0.3543,3
686,1067.320,1067.820,high-sulfur,interp,0.0,3
687,1067.820,1068.320,coal,interp,0.0,3
688,1068.320,1068.560,were,exact,0.9819,3
689,1068.560,1069.200,changing,exact,0.9981,3
690,1069.940,1070.220,Mining,exact,0.9603,3
691,1070.220,1070.820,technology,exact,0.9885,3
692,1070.820,1071.120,was,exact,0.998,3
693,1071.120,1071.580,changing,exact,0.996,3
694,1071.580,1072.340,too,exact,0.7709,3
695,1072.960,1073.020,Big,exact,0.9899,3
696,1073.020,1073.500,Muskie,interp,0.0,3
697,1073.500,1074.000,stopped,exact,0.995,3
698,1074.000,1074.540,because,exact,0.9244,3
699,1074.540,1074.840,the,exact,0.9779,3
700,1074.840,1075.360,system,exact,0.9985,3
701,1075.360,1075.620,that,exact,0.9477,3
702,1075.620,1075.780,had,exact,0.9305,3
703,1075.780,1076.040,once,exact,0.9977,3
704,1076.040,1076.220,made,exact,0.9954,3
705,1076.220,1076.400,it,exact,0.9972,3
706,1076.400,1076.900,rational,exact,0.9787,3
707,1076.900,1077.520,no,exact,0.6609,3
708,1077.520,1077.780,longer,exact,0.9991,3
709,1077.780,1078.100,came,exact,0.9979,3
710,1078.100,1078.580,together,exact,0.9974,3
711,1078.580,1078.960,in,exact,0.9699,3
712,1078.960,1079.200,the,exact,0.9989,3
713,1079.200,1079.440,same,exact,0.9995,3
714,1079.440,1079.840,way,exact,0.9994,3
715,1080.860,1081.100,That,exact,0.9822,3
716,1081.100,1081.300,is,exact,0.9901,3
717,1081.300,1081.520,the,exact,0.9794,3
718,1081.520,1081.960,real,exact,0.9634,3
719,1081.960,1082.580,engineering,exact,0.9526,3
720,1082.580,1083.200,ending,exact,0.9916,3
721,1084.040,1084.240,In,exact,0.9952,3
722,1084.240,1085.180,1966,exact,0.9847,3
723,1085.900,1086.160,the,exact,0.9925,3
724,1086.160,1086.400,application,exact,0.9564,3
725,1086.400,1087.000,study,exact,0.9971,3
726,1087.000,1087.380,pointed,exact,0.9824,3
727,1087.380,1087.800,toward,exact,0.8939,3
728,1087.800,1088.640,the,exact,0.992,3
729,1088.640,1090.360,4250-W,interp,0.0,3
730,1090.360,1091.120,The,exact,0.3497,3
731,1091.120,1091.520,giant,exact,0.2413,3
732,1091.520,1092.140,machine,exact,0.9937,3
733,1092.140,1092.740,was,exact,0.9757,3
734,1092.740,1092.940,the,exact,0.9914,3
735,1092.940,1093.560,answer,exact,0.9966,3
736,1094.520,1094.580,A,exact,0.972,3
737,1094.580,1095.220,quarter-century,interp,0.0,3
738,1095.220,1095.820,later,exact,0.9941,3
739,1096.080,1096.240,the,exact,0.9958,3
740,1096.240,1096.540,inputs,exact,0.9985,3
741,1096.540,1096.860,had,exact,0.9923,3
742,1096.860,1097.440,changed,exact,0.9987,3
743,1098.120,1098.380,And,exact,0.997,3
744,1098.380,1098.580,the,exact,0.9975,3
745,1098.580,1098.820,same,exact,0.9988,3
746,1098.820,1099.220,answer,exact,0.9993,3
747,1099.220,1099.760,was,exact,0.9967,3
748,1099.760,1099.980,no,exact,0.9981,3
749,1099.980,1100.360,longer,exact,0.9997,3
750,1100.360,1101.100,optimal,exact,0.9923,3
751,1101.880,1102.160,Big,exact,0.9819,3
752,1102.160,1102.620,Muskie,interp,0.0,3
753,1102.620,1103.000,stopped,exact,0.9963,3
754,1103.000,1103.220,in,exact,0.9945,3
755,1103.220,1103.640,January,exact,0.9985,3
756,1103.640,1104.560,1991,exact,0.9412,3
757,1105.700,1105.960,But,exact,0.9981,3
758,1105.960,1106.180,stopping,exact,0.9939,3
759,1106.180,1106.440,the,exact,0.9988,3
760,1106.440,1106.920,machine,exact,0.9994,3
761,1106.920,1107.500,was,exact,0.9976,3
762,1107.500,1107.880,easier,exact,0.9981,3
763,1107.880,1108.180,than,exact,0.9951,3
764,1108.180,1108.560,deciding,exact,0.9992,3
765,1108.560,1108.860,what,exact,0.9956,3
766,1108.860,1108.980,to,exact,0.999,3
767,1108.980,1109.140,do,exact,0.9988,3
768,1109.140,1109.280,with,exact,0.9978,3
769,1109.280,1109.880,it,exact,0.9995,3
770,1110.280,1110.500,Because,exact,0.9987,3
771,1110.500,1110.720,now,exact,0.9886,3
772,1110.720,1111.000,its,exact,0.9009,3
773,1111.000,1111.260,owner,exact,0.7136,3
774,1111.260,1111.560,faced,exact,0.8301,3
775,1111.560,1112.140,a,exact,0.9986,3
776,1112.140,1112.180,completely,exact,0.9985,3
777,1112.180,1113.020,different,exact,0.9993,3
778,1113.020,1113.660,engineering,exact,0.9618,3
779,1113.660,1114.400,problem,exact,0.9982,3
780,1115.140,1115.400,Not,exact,0.9863,3
781,1115.400,1115.840,mining,exact,0.9707,3
782,1116.680,1116.920,Not,exact,0.9937,3
783,1116.920,1117.300,electric,exact,0.9889,3
784,1117.300,1117.800,power,exact,0.9989,3
785,1118.420,1118.640,Not,exact,0.9937,3
786,1118.640,1119.220,production,exact,0.9991,3
