index,start,end,word,mode,confidence,chunk
615,676.640,676.840,this,exact,0.9926,2
616,676.840,677.060,is,exact,0.9986,2
617,677.060,677.160,where,exact,0.9954,2
618,677.160,677.320,the,exact,0.9834,2
619,677.320,677.560,people,exact,0.9978,2
620,677.560,678.060,around,exact,0.9971,2
621,678.060,678.320,Big,exact,0.8575,2
622,678.320,678.940,Muskie,interp,0.0,2
623,678.940,679.580,become,exact,0.9711,2
624,679.580,680.240,visible,exact,0.9972,2
625,681.360,682.140,Photographs,exact,0.8277,2
626,682.140,682.140,often,exact,0.9976,2
627,682.140,682.580,isolate,exact,0.9972,2
628,682.580,682.860,the,exact,0.999,2
629,682.860,684.260,dragline,interp,0.0,2
630,684.260,684.480,That,exact,0.9863,2
631,684.480,684.620,can,exact,0.9887,2
632,684.620,684.800,make,exact,0.9978,2
633,684.800,685.000,it,exact,0.9987,2
634,685.000,685.140,look,exact,0.9926,2
635,685.140,685.420,like,exact,0.9991,2
636,685.420,685.560,a,exact,0.9984,2
637,685.560,686.320,self-contained,interp,0.0,2
638,686.320,686.940,steel,exact,0.8866,2
639,686.940,687.420,animal,exact,0.9991,2
640,688.360,688.480,It,exact,0.9926,2
641,688.480,688.740,was,exact,0.9989,2
642,688.740,689.280,not,exact,0.9979,2
643,690.100,690.520,Ohio,exact,0.8534,2
644,690.520,691.080,historical,exact,0.6544,2
645,691.080,691.920,material,exact,0.7896,2
646,691.920,692.440,refers,exact,0.9905,2
647,692.440,692.840,to,exact,0.9994,2
648,692.840,693.220,multiple,exact,0.9894,2
649,693.220,693.660,crews,exact,0.9351,2
650,693.660,694.320,associated,exact,0.9971,2
651,694.320,694.640,with,exact,0.9994,2
652,694.640,694.780,the,exact,0.9991,2
653,694.780,695.340,machine,exact,0.9967,2
654,696.000,696.200,and,exact,0.9921,2
655,696.200,696.520,one,exact,0.9676,2
656,696.520,696.880,current,exact,0.9848,2
657,696.880,697.440,marker,exact,0.9972,2
658,697.440,698.020,describes,exact,0.9922,2
659,698.020,698.380,a,exact,0.9766,2
660,698.380,699.000,seven-member,interp,0.0,2
661,699.000,699.500,operating,exact,0.9931,2
662,699.500,700.180,crew,exact,0.9981,2
663,700.180,701.140,Those,exact,0.2916,2
664,701.140,701.640,sources,exact,0.9458,2
665,701.640,701.880,do,exact,0.9911,2
666,701.880,702.040,not,exact,0.9987,2
667,702.040,702.180,give,exact,0.9991,2
668,702.180,702.380,us,exact,0.9873,2
669,702.380,702.800,permission,exact,0.9995,2
670,702.800,703.200,to,exact,0.9953,2
671,703.200,703.540,invent,exact,0.991,2
672,703.540,703.940,a,exact,0.9983,2
673,703.940,704.320,detailed,exact,0.9974,2
674,704.320,704.700,shift,exact,0.9821,2
675,704.700,705.300,schedule,exact,0.9908,2
676,706.020,706.220,But,exact,0.9924,2
677,706.220,706.460,they,exact,0.9978,2
678,706.460,706.740,reveal,exact,0.9803,2
679,706.740,707.080,the,exact,0.9972,2
680,707.080,707.380,larger,exact,0.9235,2
681,707.380,708.260,truth,exact,0.9849,2
682,709.020,709.060,Big,exact,0.9196,2
683,709.060,709.460,Muskie,interp,0.0,2
684,709.460,709.720,was,exact,0.9984,2
685,709.720,709.900,a,exact,0.9962,2
686,709.900,710.420,workplace,exact,0.9704,2
687,711.240,711.400,Someone,exact,0.9671,2
688,711.400,711.900,operated,exact,0.9972,2
689,711.900,712.460,it,exact,0.998,2
690,712.720,712.960,Someone,exact,0.9835,2
691,712.960,713.340,maintained,exact,0.9984,2
692,713.340,714.000,it,exact,0.9994,2
693,714.480,714.700,Someone,exact,0.9834,2
694,714.700,715.080,managed,exact,0.9932,2
695,715.080,715.400,the,exact,0.9953,2
696,715.400,715.780,power,exact,0.9949,2
697,716.500,716.780,Someone,exact,0.9846,2
698,716.780,717.200,prepared,exact,0.9949,2
699,717.200,717.420,the,exact,0.9982,2
700,717.420,717.960,ground,exact,0.9987,2
701,718.800,719.020,Someone,exact,0.9914,2
702,719.020,719.460,planned,exact,0.9943,2
703,719.460,719.920,where,exact,0.9858,2
704,719.920,720.340,the,exact,0.9988,2
705,720.340,720.700,overburden,exact,0.8055,2
706,720.700,720.960,would,exact,0.999,2
707,720.960,721.420,go,exact,0.9996,2
708,721.420,721.840,and,exact,0.6177,2
709,721.840,722.080,what,exact,0.9961,2
710,722.080,722.340,part,exact,0.9993,2
711,722.340,722.540,of,exact,0.9984,2
712,722.540,722.700,the,exact,0.998,2
713,722.700,722.930,coal,interp,0.0,2
714,722.930,723.160,seam,interp,0.0,2
715,723.160,723.380,would,exact,0.9961,2
716,723.380,723.680,be,exact,0.9928,2
717,723.680,724.060,exposed,exact,0.9978,2
718,724.060,724.640,next,exact,0.9932,2
719,724.640,725.560,And,exact,0.4055,2
720,725.560,725.780,Big,exact,0.6344,2
721,725.780,726.240,Muskie's,interp,0.0,2
722,726.240,726.700,job,exact,0.9945,2
723,726.700,727.340,stopped,exact,0.9737,2
724,727.340,727.740,before,exact,0.9953,2
725,727.740,728.000,the,exact,0.9972,2
726,728.000,728.380,coal,exact,0.8907,2
727,728.380,728.700,left,exact,0.9961,2
728,728.700,728.960,the,exact,0.9938,2
729,728.960,729.500,ground,exact,0.9995,2
730,730.200,730.460,It,exact,0.9767,2
731,730.460,730.880,stripped,exact,0.9153,2
732,730.880,731.340,the,exact,0.9939,2
733,731.340,731.840,overburden,exact,0.7679,2
734,732.680,732.880,Other,exact,0.9759,2
735,732.880,733.400,equipment,exact,0.9955,2
736,733.400,733.980,handled,exact,0.9872,2
737,733.980,734.340,the,exact,0.9981,2
738,734.340,734.700,exposed,exact,0.9916,2
739,734.700,735.400,coal,exact,0.9968,2
740,735.940,736.160,Then,exact,0.9912,2
741,736.160,736.400,came,exact,0.9937,2
742,736.400,737.140,transport,exact,0.984,2
743,737.700,737.920,Then,exact,0.9613,2
744,737.920,738.180,the,exact,0.9946,2
745,738.180,738.380,power,exact,0.9865,2
746,738.380,738.840,station,exact,0.9959,2
747,739.720,739.960,The,exact,0.9947,2
748,739.960,740.260,machine,exact,0.9975,2
749,740.260,740.560,was,exact,0.9985,2
750,740.560,740.880,one,exact,0.9451,2
751,740.880,741.280,organ,exact,0.9849,2
752,741.280,741.880,in,exact,0.9348,2
753,741.880,741.960,a,exact,0.9975,2
754,741.960,742.220,much,exact,0.9986,2
755,742.220,742.700,larger,exact,0.9993,2
756,742.700,743.280,industrial,exact,0.989,2
757,743.280,743.780,body,exact,0.9993,2
758,743.780,744.740,If,exact,0.9008,2
759,744.740,745.000,the,exact,0.9959,2
760,745.000,745.200,power,exact,0.9729,2
761,745.200,745.440,plant,exact,0.9832,2
762,745.440,745.760,needed,exact,0.9994,2
763,745.760,746.160,more,exact,0.9965,2
764,746.160,746.600,coal,exact,0.9916,2
765,746.980,747.160,the,exact,0.9969,2
766,747.160,747.440,mine,exact,0.9741,2
767,747.440,747.700,had,exact,0.9985,2
768,747.700,747.960,to,exact,0.9991,2
769,747.960,748.320,expose,exact,0.9908,2
770,748.320,748.760,more,exact,0.9975,2
771,748.760,749.140,coal,exact,0.9981,2
